objective_job_similarity,experience_years,education_match,certification_overlap,matching_skills,matched_score
0.02583443,0.0,1,0,0,0.85
0.4255627,0.0,1,-1,0,0.85
0.1529963,0.0,0,-1,0,0.573333333
-0.00038320245,0.0,1,0,1,0.6066666666666666
0.2552905,0.0,0,-1,0,0.65
0.044875897,0.0,1,-1,0,0.54
0.15871342,0.0,0,-1,0,0.626666667
0.017507132,0.0,1,-1,0,0.65
0.024835313,0.0,1,-1,0,0.91
0.10044302,0.0,0,-1,0,0.35
0.03128174,0.0,0,-1,2,0.75
-0.00038320245,0.0,0,-1,0,0.783333333
0.14929941,0.0,0,-1,0,0.85
0.045349445,0.0,-1,-1,-1,0.65
0.19145727,0.0,0,-1,0,0.583333333
0.019399567,0.0,0,-1,0,0.35
0.041736126,0.0,0,-1,0,0.41
-0.01772029,0.0,-1,0,0,0.3166666666666666
0.11974294,0.0,1,0,0,0.266666667
0.19806263,0.0,1,-1,0,0.92
0.024835313,0.0,1,-1,0,0.85
0.14515544,0.0,1,-1,-1,0.85
0.02583443,0.0,1,-1,0,0.85
0.1553373,0.0,0,-1,0,0.35
0.17833805,0.0,0,-1,0,0.716666667
0.0705939,0.0,1,-1,0,0.783333333
0.019399567,0.0,1,-1,0,0.7166666666666667
0.20274521,0.0,-1,-1,0,0.546666667
0.041736126,0.0,0,-1,0,0.53
0.43479756,0.0,-1,-1,-1,0.85
0.1235447,0.0,0,-1,0,0.826666667
-0.02847659,0.0,0,-1,0,0.616666667
0.14722309,0.0,0,-1,0,0.85
0.055153593,0.0,0,-1,0,0.606666667
0.109257415,0.0,0,-1,0,0.85
0.26488295,0.0,1,-1,0,0.85
0.19128379,0.0,0,-1,0,0.783333333
0.062068526,0.0,1,0,0,0.716666
0.045349445,0.0,-1,-1,-1,0.8166666666666668
0.062068526,0.0,0,-1,0,0.65
-0.02847659,0.0,-1,-1,0,0.75
0.020289632,0.0,0,-1,0,0.85
0.2580084,0.0,1,0,1,0.85
0.019399567,0.0,0,0,0,0.55
0.17150828,0.0,0,-1,0,0.76
0.11354111,0.0,0,-1,0,0.85
0.055153593,0.0,1,-1,0,0.2333333333333333
0.31411964,0.0,1,-1,0,0.85
0.38178232,0.0,1,-1,0,0.8166666666666668
0.02583443,0.0,0,-1,0,0.75
-0.010831006,0.0,0,-1,0,0.793333333
0.2230542,0.0,0,-1,0,0.333333333
0.017507132,0.0,1,-1,0,0.54
0.4240837,0.0,0,-1,0,0.883333333
0.020289632,0.0,0,-1,0,0.343333333
0.1797387,0.0,1,-1,-1,0.65
0.17193665,0.0,0,0,0,0.85
0.008013582,0.0,1,-1,0,0.916666667
0.018709507,0.0,1,0,0,0.35
0.20193566,0.0,0,-1,0,0.716666667
0.041736126,0.0,1,-1,0,0.563333333
0.2778436,0.0,0,0,0,0.85
0.14478844,0.0,0,0,0,0.333333333
-0.02847659,0.0,0,-1,0,0.6
0.062068526,0.0,1,-1,0,0.6933333333333334
0.0850343,0.0,0,-1,0,0.62
0.14230162,0.0,-1,-1,0,0.316666667
0.044875897,0.0,0,0,1,0.706666
0.2779915,0.0,0,-1,0,0.65
0.114097774,0.0,0,-1,0,0.826666667
0.024835313,0.0,0,-1,0,0.683333333
0.17646483,0.0,0,-1,0,0.283333333
0.05987769,0.0,1,-1,-1,0.65
-0.100579485,0.0,0,-1,1,0.683333333
0.42761308,0.0,0,-1,0,0.383333333
0.19441947,0.0,0,-1,-1,0.716666667
0.020289632,0.0,0,-1,0,0.45
0.13500929,0.0,0,0,0,0.65
0.05987769,0.0,0,-1,-1,0.65
0.1527503,0.0,0,-1,0,0.7833333333333333
-0.01772029,0.0,-1,0,0,0.406666667
0.231684,0.0,0,0,0,0.343333333
0.14654414,0.0,1,0,0,0.65
0.20519148,0.0,1,-1,0,0.85
0.08322382,0.0,0,-1,0,0.516666667
0.026869461,0.0,0,-1,-1,0.683333333
0.023681022,0.0,1,-1,0,0.85
-0.01662821,0.0,0,-1,0,0.75
0.16088934,0.0,1,0,1,0.85
-0.007826544,0.0,1,-1,0,0.826666667
0.038029455,0.0,1,-1,0,0.85
0.2007509,0.0,0,-1,0,0.4833333333333334
0.45894343,0.0,1,-1,1,0.716666667
-0.042229366,0.0,1,-1,0,0.75
0.1874223,0.0,0,-1,0,0.55
0.017507132,0.0,1,-1,0,0.536666667
0.12657718,0.0,0,-1,0,0.35
0.062068526,0.0,1,-1,0,0.6833333333333332
0.03128174,0.0,0,-1,0,0.75
-0.01772029,0.0,-1,-1,0,0.55
0.02583443,0.0,0,-1,0,0.716666667
0.08322382,0.0,1,-1,0,0.65
0.041736126,0.0,0,-1,0,0.62
0.359177,0.0,-1,-1,-1,0.566666667
0.2148685,0.0,0,-1,0,0.316666667
0.1296795,0.0,1,-1,0,0.52
0.19166756,0.0,0,-1,0,0.35
0.041736126,0.0,0,-1,0,0.65
0.313873,0.0,1,-1,0,0.85
-0.0066398517,0.0,0,0,0,0.613333333
0.044875897,0.0,1,-1,1,0.683333333
0.15951173,0.0,0,-1,0,0.793333333
0.045349445,0.0,-1,-1,-1,0.716666667
0.13304156,0.0,0,-1,-1,0.783333333
0.13069347,0.0,0,-1,0,0.85
-0.100579485,0.0,1,-1,0,0.65
0.044875897,0.0,0,-1,0,0.55
0.111287534,0.0,0,-1,0,0.383333333
0.13024183,0.0,0,0,0,0.55
0.023681022,0.0,1,-1,0,0.85
0.03128174,0.0,1,-1,0,0.65
0.017507132,0.0,0,-1,0,0.183333333
0.29310793,0.0,0,-1,-1,0.85
0.19692075,0.0,0,0,0,0.383333333
0.017507132,0.0,1,-1,0,0.57
-0.03478033,0.0,0,-1,0,0.75
0.05987769,0.0,0,-1,-1,0.75
0.29657707,0.0,0,-1,0,0.85
0.22197998,0.0,0,-1,0,0.816666667
0.49801877,0.0,-1,-1,-1,0.85
0.021317014,0.0,1,-1,0,0.35
-0.01662821,0.0,1,-1,0,0.716666667
0.106910214,0.0,0,-1,0,0.623333333
0.2800094,0.0,-1,-1,-1,0.583333333
0.19565025,0.0,1,-1,0,0.75
0.16939968,0.0,1,-1,1,0.7833333333333333
0.1501732,0.0,0,0,0,0.626666667
-0.01772029,0.0,-1,-1,0,0.35
0.08322382,0.0,1,0,0,0.85
0.41996738,0.0,0,0,0,0.716666667
0.1331179,0.0,0,-1,0,0.763
0.24462259,0.0,1,-1,-1,0.65
0.34654558,0.0,-1,-1,-1,0.85
0.020289632,0.0,0,-1,0,0.8266666666666667
0.12803665,0.0,1,-1,0,0.826666667
0.15200159,0.0,0,-1,0,0.8166666666666668
0.2973571,0.0,0,-1,2,0.85
-0.00038320245,0.0,1,-1,0,0.783333333
-0.01662821,0.0,1,-1,0,0.7166666666666667
0.08901184,0.0,0,-1,0,0.523333333
0.059839968,0.0,0,-1,-1,0.85
-0.01772029,0.0,-1,0,0,0.75
0.02583443,0.0,1,0,0,0.8166666666666668
0.026869461,0.0,1,-1,-1,0.626666667
0.020289632,0.0,1,-1,0,0.85
0.19106793,0.0,0,-1,0,0.75
-0.100579485,0.0,1,0,0,0.5766666666666667
0.021317014,0.0,1,-1,0,0.6933333333333334
0.044875897,0.0,1,-1,0,0.783333333
0.02583443,0.0,-1,0,0,0.783333333
0.15766397,0.0,0,0,0,0.35
0.008013582,0.0,0,-1,0,0.65
0.008013582,0.0,0,-1,1,0.75
0.08811192,0.0,0,-1,0,0.546666667
0.008800279,0.0,-1,-1,-1,0.75
0.14166015,0.0,0,-1,0,0.716666667
0.055153593,0.0,1,-1,0,0.65
0.02583443,0.0,0,0,0,0.783333333
0.2172495,0.0,0,-1,0,0.65
0.15125105,0.0,1,-1,0,0.693333333
0.08322382,0.0,1,-1,0,0.85
0.16577935,0.0,0,-1,0,0.35
0.25795555,0.0,1,0,1,0.55
0.059839968,0.0,1,-1,-1,0.4666666666666666
-0.01772029,0.0,-1,0,0,0.75
0.21599421,0.0,0,-1,0,0.85
0.2487205,0.0,0,-1,0,0.35
0.17556666,0.0,1,0,0,0.383333333
0.112875104,0.0,1,0,0,0.683333333
0.3843357,0.0,1,-1,-1,0.88
0.05987769,0.0,1,-1,-1,0.75
0.33837134,0.0,0,-1,0,0.783333333
0.008013582,0.0,0,-1,1,0.783333333
0.18208149,0.0,0,-1,0,0.546666667
0.28930885,0.0,-1,-1,-1,0.883333333
-0.00038320245,0.0,1,-1,0,0.65
0.3450148,0.0,0,-1,1,0.816666667
0.28959587,0.0,1,0,0,0.64
0.26491755,0.0,-1,-1,-1,0.783333333
0.062068526,0.0,1,-1,0,0.5
0.3251093,0.0,1,-1,0,0.85
0.22530851,0.0,0,-1,0,0.516666667
0.020289632,0.0,0,-1,0,0.583333333
0.19904226,0.0,0,-1,-1,0.65
0.17770967,0.0,1,-1,0,0.85
0.0648251,0.0,0,-1,0,0.593333333
0.020289632,0.0,0,-1,0,0.483333333
-0.01772029,0.0,-1,0,0,0.3666666666666667
0.038029455,0.0,1,-1,0,0.85
0.0850343,0.0,-1,-1,0,0.75
-0.010831006,0.0,0,0,0,0.676666667
0.038029455,0.0,1,-1,0,0.85
-0.01662821,0.0,1,-1,0,0.7833333333333333
0.023681022,0.0,0,-1,0,0.75
0.47096983,0.0,-1,-1,-1,0.826666667
0.020289632,0.0,0,-1,0,0.716666667
-0.03478033,0.0,1,-1,0,0.6
0.27431524,0.0,-1,-1,0,0.683333333
0.059839968,0.0,0,-1,-1,0.85
0.055153593,0.0,1,-1,0,0.09
0.26009068,0.0,0,-1,-1,0.65
0.14694352,0.0,0,-1,0,0.526666667
0.06824047,0.0,0,0,0,0.35
0.059839968,0.0,0,-1,-1,0.85
0.08322382,0.0,1,0,0,0.85
0.07190041,0.0,1,-1,0,0.793333333
-0.00038320245,0.0,1,-1,0,0.85
0.059839968,0.0,1,-1,-1,0.683333333
0.10528248,0.0,0,-1,0,0.77
0.23752394,0.0,0,0,0,0.35
0.0038019754,0.0,1,-1,2,0.65
0.02583443,0.0,1,0,0,0.75
-0.03478033,0.0,1,-1,0,0.54
0.3460281,0.0,-1,-1,-1,0.85
-0.01772029,0.0,-1,-1,0,0.85
0.19724095,0.0,0,-1,0,0.9066666666666668
-0.005835098,0.0,0,-1,1,0.183333333
0.3564031,0.0,1,-1,3,0.916666667
0.02583443,0.0,0,-1,0,0.7833333333333333
0.3061739,0.0,0,0,0,0.683333333
-0.010831006,0.0,0,-1,0,0.85
0.08027915,0.0,1,0,0,0.683333333
-0.02847659,0.0,0,-1,0,0.716666667
0.059839968,0.0,1,-1,-1,0.7533333333333334
0.36362463,0.0,1,-1,0,0.9366666666666666
0.14511672,0.0,0,-1,0,0.783333333
0.41815156,0.0,0,-1,2,0.816666667
0.16127269,0.0,0,-1,0,0.35
0.059839968,0.0,1,-1,-1,0.65
0.18356377,0.0,1,-1,0,0.85
-0.010831006,0.0,0,0,0,0.75
0.29732937,0.0,0,-1,0,0.626666667
0.3137809,0.0,0,-1,0,0.816666667
0.18559417,0.0,1,-1,0,0.65
0.024835313,0.0,1,-1,0,0.8833333333333333
0.055153593,0.0,1,-1,0,0.3166666666666666
0.18650086,0.0,-1,-1,0,0.333333333
0.19436173,0.0,0,0,0,0.43
0.3339412,0.0,0,-1,1,0.683333333
0.23802602,0.0,0,-1,0,0.45
0.28695953,0.0,0,-1,-1,0.716666667
0.008800279,0.0,-1,-1,-1,0.816666667
0.092737645,0.0,1,-1,0,0.783333333
0.02583443,0.0,0,-1,0,0.85
-0.100579485,0.0,1,-1,0,0.7166666666666667
0.08322382,0.0,0,-1,0,0.55
0.041736126,0.0,0,-1,0,0.65
0.02583443,0.0,0,-1,0,0.783333333
0.02583443,0.0,0,-1,0,0.826666667
0.03128174,0.0,0,0,0,0.85
-0.01662821,0.0,1,-1,0,0.85
0.021317014,0.0,1,-1,0,0.683333333
0.09106554,0.0,-1,-1,0,0.416666667
0.08322382,0.0,0,-1,0,0.606666667
0.26860476,0.0,-1,-1,0,0.346666667
0.05987769,0.0,0,-1,-1,0.726666667
0.21513301,0.0,0,-1,0,0.426666667
0.2708246,0.0,0,-1,1,0.783333333
0.18208878,0.0,0,-1,0,0.61
0.038029455,0.0,0,0,0,0.716666667
0.3240103,0.0,0,-1,1,0.783333333
0.25057983,0.0,0,-1,0,0.77
0.023681022,0.0,0,-1,1,0.85
0.1522002,0.0,1,-1,-1,0.76
0.045349445,0.0,-1,-1,-1,0.716666667
0.019399567,0.0,1,-1,0,0.6433333333333333
0.08045448,0.0,0,-1,0,0.65
0.0731736,0.0,1,-1,0,0.85
-0.00038320245,0.0,1,-1,0,0.65
0.08322382,0.0,1,-1,0,0.8166666666666668
0.055153593,0.0,0,-1,0,0.516666667
0.14913337,0.0,1,-1,1,0.55
0.008013582,0.0,1,0,0,0.7266666666666666
0.3127557,0.0,1,0,0,0.85
0.062068526,0.0,0,-1,0,0.65
-0.010831006,0.0,1,0,0,0.8833333333333333
0.16289133,0.0,1,-1,0,0.416666667
0.062068526,0.0,1,-1,0,0.6
0.21491328,0.0,0,-1,0,0.716666667
0.0850343,0.0,1,-1,0,0.6
0.024835313,0.0,1,-1,0,0.7833333333333333
0.055153593,0.0,0,-1,0,0.416666667
-0.010831006,0.0,1,-1,1,0.85
0.3495706,0.0,1,0,0,0.873333333
0.20924436,0.0,0,-1,0,0.826666667
0.08322382,0.0,0,-1,0,0.48
0.20477305,0.0,0,-1,0,0.816666667
0.24623378,0.0,0,-1,0,0.85
0.20146297,0.0,1,0,0,0.77
-0.02847659,0.0,0,-1,0,0.65
0.05987769,0.0,0,-1,-1,0.65
0.20195428,0.0,0,-1,0,0.683333333
0.091991626,0.0,0,0,0,0.45
0.19048923,0.0,1,-1,0,0.683333333
0.008800279,0.0,-1,-1,-1,0.816666667
0.09412617,0.0,0,-1,0,0.65
0.008800279,0.0,-1,-1,-1,0.906666667
0.31245714,0.0,0,-1,-1,0.85
0.15886936,0.0,0,-1,0,0.683333333
0.22057334,0.0,1,0,0,0.85
0.055153593,0.0,1,-1,0,0.516666667
0.30960763,0.0,1,-1,0,0.85
0.021317014,0.0,1,-1,0,0.65
0.12734523,0.0,0,0,0,0.273333333
0.026869461,0.0,1,-1,-1,0.6833333333333332
0.2106482,0.0,0,-1,-1,0.516666667
0.19618371,0.0,0,0,0,0.783333333
0.19625583,0.0,0,-1,0,0.313333333
0.32425576,0.0,0,-1,-1,0.783333333
0.35598218,0.0,0,-1,0,0.65
0.086208954,0.0,1,-1,0,0.85
0.03128174,0.0,0,-1,0,0.76
0.023681022,0.0,0,-1,1,0.76
0.13928965,0.0,1,-1,0,0.8266666666666667
0.02583443,0.0,0,-1,0,0.783333
0.05987769,0.0,0,-1,-1,0.683333
0.107985616,0.0,0,-1,0,0.65
0.059839968,0.0,0,-1,-1,0.716666667
-0.010831006,0.0,1,-1,0,0.85
0.18297821,0.0,0,-1,0,0.76
0.18097942,0.0,0,-1,1,0.65
0.092294246,0.0,1,-1,0,0.7600000000000001
0.23445736,0.0,1,-1,0,0.85
-0.01662821,0.0,1,-1,0,0.5833333333333334
0.2127733,0.0,0,0,0,0.65
0.059839968,0.0,1,-1,-1,0.5333333333333333
0.36975378,0.0,0,-1,-1,0.85
0.22073436,0.0,1,0,0,0.65
0.14120701,0.0,1,-1,0,0.75
0.023681022,0.0,0,-1,0,0.826666667
0.17346752,0.0,0,-1,0,0.85
0.05987769,0.0,0,-1,-1,0.65
-0.02847659,0.0,0,-1,0,0.7833333333333333
0.14451146,0.0,0,-1,0,0.683333333
0.26531455,0.0,0,-1,-1,0.35
0.045349445,0.0,-1,-1,-1,0.54
0.14229463,0.0,0,-1,-1,0.693333333
0.017507132,0.0,0,-1,0,0.383333333
0.106674254,0.0,0,-1,0,0.55
0.14397699,0.0,0,-1,0,0.536666667
-0.010831006,0.0,1,-1,0,0.85
0.09846978,0.0,1,-1,0,0.716666667
0.33548325,0.0,0,-1,0,0.816666667
0.045349445,0.0,-1,-1,-1,0.35
0.13283545,0.0,0,-1,0,0.65
-0.01662821,0.0,0,-1,0,0.783333333
0.10225094,0.0,0,-1,0,0.65
0.008800279,0.0,-1,-1,-1,0.883333333
-0.00038320245,0.0,1,-1,0,0.726666667
0.008800279,0.0,-1,-1,-1,0.85
0.024835313,0.0,1,-1,0,0.783333333
0.16287631,0.0,0,-1,0,0.333333333
0.008800279,0.0,-1,-1,-1,0.783333333
0.21605563,0.0,0,0,0,0.693333333
0.38463873,0.0,1,-1,-1,0.85
0.020289632,0.0,0,0,0,0.35
0.32052523,0.0,-1,-1,-1,0.816666667
0.2632149,0.0,1,-1,0,0.85
-0.01662821,0.0,0,-1,0,0.816666667
0.24592386,0.0,0,-1,0,0.75
0.026869461,0.0,1,-1,-1,0.7166666666666667
0.17802702,0.0,0,-1,-1,0.85
0.23075119,0.0,0,-1,-1,0.85
0.038029455,0.0,0,-1,0,0.626666667
0.02583443,0.0,1,-1,0,0.75
0.1517783,0.0,-1,-1,-1,0.6833333333333332
0.17577958,0.0,0,-1,0,0.316666667
0.32082814,0.0,0,-1,0,0.683333333
-0.100579485,0.0,0,-1,0,0.716666667
0.30286896,0.0,0,-1,0,0.816666667
0.019399567,0.0,0,-1,0,0.45
0.17427391,0.0,-1,0,0,0.35
-0.00038320245,0.0,1,-1,0,0.7833333333333333
0.020289632,0.0,0,-1,0,0.716666667
0.1396041,0.0,1,-1,0,0.85
-0.02847659,0.0,1,0,0,0.75
0.03128174,0.0,-1,-1,0,0.716666667
0.14802426,0.0,0,-1,0,0.35
0.026869461,0.0,0,-1,-1,0.75
0.28243533,0.0,0,-1,0,0.693333333
0.05987769,0.0,1,-1,-1,0.5499999999999999
0.019399567,0.0,0,-1,0,0.65
0.15970689,0.0,1,-1,0,0.65
0.05987769,0.0,0,-1,-1,0.716666667
-0.010831006,0.0,0,-1,0,0.883333333
0.28978455,0.0,0,-1,0,0.85
-0.100579485,0.0,1,0,0,0.45
0.15183379,0.0,0,-1,0,0.35
0.103535,0.0,1,-1,1,0.75
-0.100579485,0.0,1,-1,0,0.5499999999999999
0.044875897,0.0,0,-1,0,0.416666667
0.23316036,0.0,0,-1,0,0.613333333
0.03128174,0.0,-1,-1,1,0.716666667
0.11254777,0.0,0,0,0,0.45
0.24176769,0.0,1,-1,0,0.65
0.08322382,0.0,0,-1,0,0.35
-0.010831006,0.0,1,-1,0,0.85
0.019399567,0.0,1,-1,0,0.35
0.15657666,0.0,1,-1,0,0.683333333
0.062068526,0.0,1,-1,0,0.65
0.024835313,0.0,0,0,0,0.716666667
0.1445635,0.0,1,0,0,0.526666667
0.17768696,0.0,-1,0,0,0.313333333
0.18592936,0.0,0,-1,-1,0.65
0.045349445,0.0,-1,-1,-1,0.716666667
0.026869461,0.0,0,-1,-1,0.783333333
0.2729916,0.0,0,-1,0,0.65
0.20019579,0.0,-1,-1,-1,0.65
-0.00038320245,0.0,1,-1,0,0.826666667
0.008800279,0.0,-1,-1,-1,0.85
0.062068526,0.0,1,-1,0,0.556666667
0.045349445,0.0,-1,-1,-1,0.683333333
0.2362248,0.0,-1,-1,0,0.346666667
0.024835313,0.0,0,-1,0,0.716666667
0.15309158,0.0,1,-1,-1,0.55
0.21894792,0.0,0,-1,0,0.6
-0.03478033,0.0,0,-1,0,0.543333333
-0.100579485,0.0,0,-1,0,0.716666667
0.261716,0.0,0,-1,-1,0.736666667
0.045349445,0.0,-1,-1,-1,0.716666667
0.044875897,0.0,0,-1,0,0.85
0.35639364,0.0,0,-1,0,0.85
0.24929075,0.0,0,-1,-1,0.85
0.08322382,0.0,0,0,0,0.516666667
0.055153593,0.0,1,-1,1,0.3166666666666666
0.29442945,0.0,0,-1,0,0.85
0.055153593,0.0,1,0,0,0.3166666666666666
0.019399567,0.0,1,0,0,0.4833333333333333
0.023681022,0.0,1,0,0,0.816666667
0.02583443,0.0,0,-1,0,0.55
-0.03478033,0.0,0,-1,0,0.593333333
0.021317014,0.0,1,-1,0,0.3499999999999999
-0.100579485,0.0,1,-1,0,0.7166666666666667
-0.00038320245,0.0,1,0,0,0.75
0.008013582,0.0,0,-1,0,0.4733333333333334
0.05987769,0.0,1,-1,-1,0.763
0.05987769,0.0,0,-1,-1,0.85
0.026869461,0.0,0,-1,-1,0.683333333
0.28107923,0.0,0,-1,0,0.35
0.13936672,0.0,0,-1,0,0.65
0.024835313,0.0,0,-1,0,0.75
0.055153593,0.0,1,-1,0,0.333333333
0.28277987,0.0,0,-1,0,0.783333333
0.15687267,0.0,1,-1,0,0.873333333
0.24573171,0.0,1,-1,0,0.85
0.16287714,0.0,0,-1,0,0.65
0.045349445,0.0,-1,-1,-1,0.583333333
0.024835313,0.0,1,-1,0,0.75
0.008013582,0.0,0,-1,0,0.7166666666666667
0.12285574,0.0,0,0,0,0.65
0.1621492,0.0,0,-1,0,0.85
0.024835313,0.0,1,0,0,0.816666667
0.10683176,0.0,0,-1,0,0.75
0.2083323,0.0,0,-1,-1,0.85
0.21123448,0.0,0,-1,0,0.466666667
0.43079042,0.0,-1,-1,-1,0.85
0.2524525,0.0,0,-1,0,0.65
-0.100579485,0.0,1,-1,0,0.75
0.33745307,0.0,0,-1,0,0.75
0.21308401,0.0,0,-1,0,0.35
0.024835313,0.0,1,0,0,0.7933333333333333
0.02583443,0.0,1,0,0,0.7833333333333333
0.14882384,0.0,0,-1,0,0.416666667
0.09285781,0.0,0,-1,0,0.716666667
0.27462736,0.0,1,0,0,0.65
0.045349445,0.0,-1,-1,-1,0.716666667
0.1832974,0.0,0,-1,0,0.85
0.2884945,0.0,1,-1,0,0.683333333
0.038029455,0.0,1,-1,0,0.7166666666666667
0.045349445,0.0,-1,-1,-1,0.65
0.22470388,0.0,0,-1,0,0.85
0.096490376,0.0,0,-1,-1,0.783333333
0.03128174,0.0,0,-1,0,0.8166666666666668
0.24325743,0.0,0,-1,0,0.683333333
-0.100579485,0.0,0,-1,0,0.65
-0.03478033,0.0,1,0,0,0.5833333333333334
0.023681022,0.0,0,0,0,0.85
0.17141601,0.0,0,-1,0,0.65
0.038029455,0.0,1,0,0,0.75
0.020289632,0.0,1,0,0,0.816666667
0.038029455,0.0,0,-1,0,0.543333333
0.05987769,0.0,1,-1,-1,0.75
0.02583443,0.0,1,0,0,0.816666667
0.21329267,0.0,0,-1,0,0.803333333
-0.100579485,0.0,-1,-1,0,0.683333333
0.055153593,0.0,0,0,0,0.5066666666666667
0.1436311,0.0,-1,-1,-1,0.45
0.20233005,0.0,0,-1,0,0.65
-0.02847659,0.0,1,-1,0,0.75
0.19537178,0.0,0,-1,0,0.35
0.32854912,0.0,0,-1,0,0.466666667
0.024835313,0.0,0,-1,0,0.683333333
0.21151341,0.0,1,-1,0,0.85
-0.010831006,0.0,1,0,1,0.85
0.22656146,0.0,0,-1,0,0.486666667
0.23559755,0.0,0,-1,0,0.716666667
-0.01662821,0.0,0,-1,0,0.803333333
0.15398264,0.0,0,-1,-1,0.783333333
0.062068526,0.0,0,-1,0,0.85
-0.100579485,0.0,1,-1,0,0.483333333
0.21574107,0.0,0,-1,-1,0.45
0.045349445,0.0,-1,-1,-1,0.895
0.023681022,0.0,1,0,0,0.716666667
0.43883777,0.0,0,-1,1,0.613333333
0.019399567,0.0,0,-1,0,0.35
0.038029455,0.0,0,-1,0,0.516666667
0.13911946,0.0,0,-1,0,0.7833333333333333
0.38313797,0.0,0,-1,2,0.65
-0.100579485,0.0,0,-1,0,0.346666667
0.16000362,0.0,0,-1,-1,0.65
0.12222159,0.0,0,-1,0,0.62
0.05987769,0.0,0,-1,-1,0.65
0.055153593,0.0,1,-1,0,0.3166666666666666
0.24584727,0.0,0,-1,0,0.45
0.019399567,0.0,0,0,0,0.35
-0.03478033,0.0,1,-1,0,0.75
0.2184553,0.0,0,-1,0,0.693333333
0.062068526,0.0,0,-1,0,0.606666667
0.019399567,0.0,1,-1,0,0.826666667
0.31742847,0.0,0,-1,-1,0.85
0.026869461,0.0,0,-1,-1,0.783333333
0.026869461,0.0,0,-1,-1,0.816666667
0.26021674,0.0,-1,-1,-1,0.7166666666666667
0.059839968,0.0,0,-1,-1,0.65
-0.01772029,0.0,-1,0,0,0.546666667
-0.01662821,0.0,1,-1,0,0.85
0.017507132,0.0,0,0,0,0.433333333
0.18425414,0.0,0,-1,0,0.85
0.21158394,0.0,-1,0,0,0.33
0.041736126,0.0,0,-1,0,0.7833333333333333
0.17983392,0.0,0,-1,0,0.683333333
0.29334766,0.0,0,-1,0,0.85
0.0850343,0.0,0,-1,0,0.536666667
0.21516135,0.0,1,0,0,0.35
0.13228674,0.0,0,-1,0,0.683333333
0.117152736,0.0,-1,-1,-1,0.55
0.22976264,0.0,0,-1,-1,0.783333333
-0.01662821,0.0,1,-1,0,0.5933333333333333
0.12476876,0.0,0,-1,0,0.333333333
-0.03478033,0.0,0,-1,0,0.85
0.38920638,0.0,0,-1,-1,0.85
0.15299675,0.0,0,-1,-1,0.716666667
0.41424552,0.0,0,-1,-1,0.85
0.2647733,0.0,1,0,0,0.85
0.16009212,0.0,0,-1,0,0.6833333333333332
0.055153593,0.0,0,-1,0,0.313333333
0.041736126,0.0,0,-1,0,0.413333333
0.008800279,0.0,-1,-1,-1,0.85
0.017507132,0.0,0,-1,0,0.35
-0.010831006,0.0,0,0,0,0.65
-0.01662821,0.0,0,-1,0,0.85
0.023681022,0.0,1,0,0,0.783333333
0.106679164,0.0,1,-1,-1,0.4666666666666666
0.038029455,0.0,1,0,0,0.76
0.03128174,0.0,0,-1,0,0.59
0.02583443,0.0,0,-1,0,0.85
0.008013582,0.0,1,-1,0,0.5666666666666668
0.059839968,0.0,0,-1,-1,0.65
0.021317014,0.0,0,-1,0,0.45
0.12936935,0.0,0,-1,0,0.383333333
0.25957665,0.0,0,-1,1,0.793333333
0.3274907,0.0,0,-1,0,0.783333333
0.055153593,0.0,0,-1,0,0.416666667
0.020289632,0.0,1,0,0,0.593333333
0.15436128,0.0,0,-1,1,0.793333333
0.045349445,0.0,-1,-1,-1,0.6833333333333332
0.30944982,0.0,1,0,0,0.783333333
0.39394677,0.0,1,-1,-1,0.85
0.13377258,0.0,0,-1,0,0.65
0.25283727,0.0,0,-1,0,0.683333333
0.0990986,0.0,1,-1,0,0.35
0.13163052,0.0,1,0,0,0.716666667
0.20956735,0.0,0,0,0,0.8166666666666668
0.041736126,0.0,1,-1,0,0.35
0.062068526,0.0,-1,0,1,0.61
0.16203809,0.0,0,0,0,0.45
0.021317014,0.0,1,-1,0,0.4933333333333333
0.023681022,0.0,0,-1,0,0.716666667
0.045349445,0.0,-1,-1,-1,0.4066666666666667
0.19874734,0.0,0,-1,0,0.65
0.019399567,0.0,1,0,0,0.3499999999999999
0.02583443,0.0,1,-1,0,0.8166666666666668
0.217235,0.0,-1,-1,-1,0.816666667
0.4705325,0.0,1,-1,0,0.816666667
0.020168588,0.0,1,-1,0,0.5566666666666666
-0.00038320245,0.0,-1,0,4,0.97
0.15015888,0.0,0,-1,0,0.35
0.02583443,0.0,0,-1,0,0.726666667
0.08322382,0.0,1,0,0,0.56
0.062068526,0.0,1,-1,0,0.716666667
0.16827962,0.0,1,-1,-1,0.85
0.41497877,0.0,-1,-1,-1,0.683333333
-0.010831006,0.0,1,-1,0,0.6833333333333332
0.02583443,0.0,0,-1,0,0.85
0.069427595,0.0,1,-1,0,0.5499999999999999
0.2782119,0.0,1,0,1,0.806666667
0.16163895,0.0,1,-1,0,0.793333333
0.2309985,0.0,0,-1,0,0.65
0.23034725,0.0,0,0,0,0.45
0.045349445,0.0,-1,-1,-1,0.433333333
0.25055477,0.0,0,-1,0,0.826666667
0.055153593,0.0,0,-1,0,0.383333333
0.038029455,0.0,1,-1,0,0.85
0.062068526,0.0,1,-1,0,0.716666667
0.112888016,0.0,0,0,0,0.556666667
0.055153593,0.0,1,0,0,0.65
